vtkOriginalIndices,Structured Coordinates:0,Structured Coordinates:1,Structured Coordinates:2,Cell Type,EulerAngles:0,EulerAngles:1,EulerAngles:2,FeatureIds,GBEuclideanDistances,IPFColor:0,IPFColor:1,IPFColor:2,Phases,QPEuclideanDistances,TJEuclideanDistances,__vtkIsSelected__
4038,6,3,9,11,4.35352,0.436289,2.35,1,0.9,255,20,233,1,-1,3.18198,0
4039,7,3,9,11,4.35352,0.436289,2.35,1,0.45,255,20,233,1,-1,3.27605,0
4040,8,3,9,11,4.35352,0.436289,2.35,1,0,255,20,233,1,-1,3.4271,0
4041,9,3,9,11,5.18605,0.570747,1.84487,3,0,202,255,186,1,-1,3.62802,0
4042,10,3,9,11,5.18605,0.570747,1.84487,3,0.45,202,255,186,1,-1,3.87105,0
4043,11,3,9,11,5.18605,0.570747,1.84487,3,0.9,202,255,186,1,-1,4.1488,0
4044,12,3,9,11,5.18605,0.570747,1.84487,3,1.35,202,255,186,1,-1,4.45477,0
4045,13,3,9,11,5.18605,0.570747,1.84487,3,1.8,202,255,186,1,-1,4.78357,0
4046,14,3,9,11,5.18605,0.570747,1.84487,3,2.25,202,255,186,1,-1,5.13079,0
4047,15,3,9,11,5.18605,0.570747,1.84487,3,2.7,202,255,186,1,-1,5.49295,0
4048,16,3,9,11,5.18605,0.570747,1.84487,3,3.15,202,255,186,1,-1,5.86728,0
4049,17,3,9,11,5.18605,0.570747,1.84487,3,3.6,202,255,186,1,-1,6.2516,0
4050,18,3,9,11,5.18605,0.570747,1.84487,3,4.05,202,255,186,1,-1,6.64417,0
4051,19,3,9,11,5.18605,0.570747,1.84487,3,4.5,202,255,186,1,-1,7.04361,0
4052,20,3,9,11,5.18605,0.570747,1.84487,3,4.95,202,255,186,1,-1,7.44883,0
4053,0,4,9,11,4.35352,0.436289,2.35,1,2.25,255,20,233,1,-1,3.51461,0
4054,1,4,9,11,4.35352,0.436289,2.35,1,2.25,255,20,233,1,-1,3.245,0
4055,2,4,9,11,4.35352,0.436289,2.35,1,2.25,255,20,233,1,-1,3.01869,0
4056,3,4,9,11,4.35352,0.436289,2.35,1,2.25,255,20,233,1,-1,2.84605,0
4057,4,4,9,11,4.35352,0.436289,2.35,1,1.8,255,20,233,1,-1,2.73724,0
4058,5,4,9,11,4.35352,0.436289,2.35,1,1.35,255,20,233,1,-1,2.7,0
4059,6,4,9,11,4.35352,0.436289,2.35,1,0.9,255,20,233,1,-1,2.73724,0
4060,7,4,9,11,4.35352,0.436289,2.35,1,0.45,255,20,233,1,-1,2.84605,0
4061,8,4,9,11,4.35352,0.436289,2.35,1,0,255,20,233,1,-1,3.01869,0
4062,9,4,9,11,5.18605,0.570747,1.84487,3,0,202,255,186,1,-1,3.245,0
4063,10,4,9,11,5.18605,0.570747,1.84487,3,0.45,202,255,186,1,-1,3.51461,0
4064,11,4,9,11,5.18605,0.570747,1.84487,3,0.9,202,255,186,1,-1,3.81838,0
4065,12,4,9,11,5.18605,0.570747,1.84487,3,1.35,202,255,186,1,-1,4.1488,0
4066,13,4,9,11,5.18605,0.570747,1.84487,3,1.8,202,255,186,1,-1,4.5,0
4067,14,4,9,11,5.18605,0.570747,1.84487,3,2.25,202,255,186,1,-1,4.86749,0
4068,15,4,9,11,5.18605,0.570747,1.84487,3,2.7,202,255,186,1,-1,5.24786,0
4069,16,4,9,11,5.18605,0.570747,1.84487,3,3.15,202,255,186,1,-1,5.63848,0
4070,17,4,9,11,5.18605,0.570747,1.84487,3,3.6,202,255,186,1,-1,6.03738,0
4071,18,4,9,11,5.18605,0.570747,1.84487,3,4.05,202,255,186,1,-1,6.44302,0
4072,19,4,9,11,5.18605,0.570747,1.84487,3,4.5,202,255,186,1,-1,6.8542,0
4073,20,4,9,11,5.18605,0.570747,1.84487,3,4.95,202,255,186,1,-1,7.26997,0
4074,0,5,9,11,4.35352,0.436289,2.35,1,1.8,255,20,233,1,-1,3.18198,0
4075,1,5,9,11,4.35352,0.436289,2.35,1,1.8,255,20,233,1,-1,2.88141,0
4076,2,5,9,11,4.35352,0.436289,2.35,1,1.8,255,20,233,1,-1,2.62393,0
4077,3,5,9,11,4.35352,0.436289,2.35,1,1.8554,255,20,233,1,-1,2.42332,0
4078,4,5,9,11,4.35352,0.436289,2.35,1,1.42302,255,20,233,1,-1,2.29456,0
4079,5,5,9,11,4.35352,0.436289,2.35,1,1.00623,255,20,233,1,-1,2.25,0
4080,6,5,9,11,4.35352,0.436289,2.35,1,0.636396,255,20,233,1,-1,2.29456,0
4081,7,5,9,11,4.35352,0.436289,2.35,1,0.45,255,20,233,1,-1,2.42332,0
4082,8,5,9,11,4.35352,0.436289,2.35,1,0,255,20,233,1,-1,2.62393,0
4083,9,5,9,11,5.18605,0.570747,1.84487,3,0,202,255,186,1,-1,2.88141,0
4084,10,5,9,11,5.18605,0.570747,1.84487,3,0.45,202,255,186,1,-1,3.18198,0
4085,11,5,9,11,5.18605,0.570747,1.84487,3,0.9,202,255,186,1,-1,3.51461,0
4086,12,5,9,11,5.18605,0.570747,1.84487,3,1.35,202,255,186,1,-1,3.87105,0
4087,13,5,9,11,5.18605,0.570747,1.84487,3,1.8,202,255,186,1,-1,4.24529,0
4088,14,5,9,11,5.18605,0.570747,1.84487,3,2.25,202,255,186,1,-1,4.63303,0
4089,15,5,9,11,5.18605,0.570747,1.84487,3,2.7,202,255,186,1,-1,5.03115,0
4090,16,5,9,11,5.18605,0.570747,1.84487,3,3.15,202,255,186,1,-1,5.43737,0
4091,17,5,9,11,5.18605,0.570747,1.84487,3,3.6,202,255,186,1,-1,5.85,0
4092,18,5,9,11,5.18605,0.570747,1.84487,3,4.05,202,255,186,1,-1,6.26777,0
4093,19,5,9,11,5.18605,0.570747,1.84487,3,4.5,202,255,186,1,-1,6.68973,0
4094,20,5,9,11,5.18605,0.570747,1.84487,3,4.95,202,255,186,1,-1,7.11512,0
4095,0,6,9,11,4.35352,0.436289,2.35,1,1.35,255,20,233,1,-1,2.88141,0
4096,1,6,9,11,4.35352,0.436289,2.35,1,1.35,255,20,233,1,-1,2.54558,0
4097,2,6,9,11,4.35352,0.436289,2.35,1,1.35,255,20,233,1,-1,2.25,0
4098,3,6,9,11,4.35352,0.436289,2.35,1,1.42302,255,20,233,1,-1,2.01246,0
4099,4,6,9,11,4.35352,0.436289,2.35,1,1.35,255,20,233,1,-1,1.8554,0
4100,5,6,9,11,4.35352,0.436289,2.35,1,0.9,255,20,233,1,-1,1.8,0
4101,6,6,9,11,4.35352,0.436289,2.35,1,0.45,255,20,233,1,-1,1.8554,0
4102,7,6,9,11,4.35352,0.436289,2.35,1,0,255,20,233,1,-1,2.01246,0
4103,8,6,9,11,5.18605,0.570747,1.84487,3,0,202,255,186,1,-1,2.25,0
4104,9,6,9,11,5.18605,0.570747,1.84487,3,0.45,202,255,186,1,-1,2.54558,0
4105,10,6,9,11,5.18605,0.570747,1.84487,3,0.9,202,255,186,1,-1,2.88141,0
4106,11,6,9,11,5.18605,0.570747,1.84487,3,1.35,202,255,186,1,-1,3.245,0
4107,12,6,9,11,5.18605,0.570747,1.84487,3,1.8,202,255,186,1,-1,3.62802,0
4108,13,6,9,11,5.18605,0.570747,1.84487,3,2.25,202,255,186,1,-1,4.02492,0
4109,14,6,9,11,5.18605,0.570747,1.84487,3,2.7,202,255,186,1,-1,4.43199,0
4110,15,6,9,11,5.18605,0.570747,1.84487,3,3.15,202,255,186,1,-1,4.84665,0
4111,16,6,9,11,5.18605,0.570747,1.84487,3,3.6,202,255,186,1,-1,5.26711,0
4112,17,6,9,11,5.18605,0.570747,1.84487,3,4.05,202,255,186,1,-1,5.6921,0
4113,18,6,9,11,5.18605,0.570747,1.84487,3,4.5,202,255,186,1,-1,6.12066,0
4114,19,6,9,11,5.18605,0.570747,1.84487,3,4.95,202,255,186,1,-1,6.5521,0
4115,20,6,9,11,5.18605,0.570747,1.84487,3,5.4,202,255,186,1,-1,6.98588,0
4116,0,7,9,11,4.35352,0.436289,2.35,1,0.9,255,20,233,1,-1,2.62393,0
4117,1,7,9,11,4.35352,0.436289,2.35,1,0.9,255,20,233,1,-1,2.25,0
4118,2,7,9,11,4.35352,0.436289,2.35,1,0.9,255,20,233,1,-1,1.90919,0
4119,3,7,9,11,4.35352,0.436289,2.35,1,1.00623,255,20,233,1,-1,1.6225,0
4120,4,7,9,11,4.35352,0.436289,2.35,1,1.35,255,20,233,1,-1,1.42302,0
4121,5,7,9,11,4.35352,0.436289,2.35,1,0.636396,255,20,233,1,-1,1.35,0
4122,6,7,9,11,4.35352,0.436289,2.35,1,0.45,255,20,233,1,-1,1.42302,0
4123,7,7,9,11,4.35352,0.436289,2.35,1,0,255,20,233,1,-1,1.6225,0
4124,8,7,9,11,5.18605,0.570747,1.84487,3,0,202,255,186,1,-1,1.90919,0
4125,9,7,9,11,5.18605,0.570747,1.84487,3,0.45,202,255,186,1,-1,2.25,0
4126,10,7,9,11,5.18605,0.570747,1.84487,3,0.9,202,255,186,1,-1,2.62393,0
4127,11,7,9,11,5.18605,0.570747,1.84487,3,1.35,202,255,186,1,-1,3.01869,0
4128,12,7,9,11,5.18605,0.570747,1.84487,3,1.8,202,255,186,1,-1,3.4271,0
4129,13,7,9,11,5.18605,0.570747,1.84487,3,2.25,202,255,186,1,-1,3.8448,0
4130,14,7,9,11,5.18605,0.570747,1.84487,3,2.7,202,255,186,1,-1,4.26907,0
4131,15,7,9,11,5.18605,0.570747,1.84487,3,3.15,202,255,186,1,-1,4.69814,0
4132,16,7,9,11,5.18605,0.570747,1.84487,3,3.6,202,255,186,1,-1,5.13079,0
4133,17,7,9,11,5.18605,0.570747,1.84487,3,4.05,202,255,186,1,-1,5.56619,0
4134,18,7,9,11,5.18605,0.570747,1.84487,3,4.5,202,255,186,1,-1,6.00375,0
4135,19,7,9,11,5.18605,0.570747,1.84487,3,4.95,202,255,186,1,-1,6.44302,0
4136,20,7,9,11,5.18605,0.570747,1.84487,3,5.4,202,255,186,1,-1,6.88368,0
4137,0,8,9,11,4.35352,0.436289,2.35,1,0.45,255,20,233,1,-1,2.42332,0
4138,1,8,9,11,4.35352,0.436289,2.35,1,0.45,255,20,233,1,-1,2.01246,0
4139,2,8,9,11,4.35352,0.436289,2.35,1,0.45,255,20,233,1,-1,1.6225,0
4140,3,8,9,11,4.35352,0.436289,2.35,1,0.636396,255,20,233,1,-1,1.27279,0
4141,4,8,9,11,4.35352,0.436289,2.35,1,0.9,255,20,233,1,-1,1.00623,0
4142,5,8,9,11,4.35352,0.436289,2.35,1,0.45,255,20,233,1,-1,0.9,0
4143,6,8,9,11,4.35352,0.436289,2.35,1,0,255,20,233,1,-1,1.00623,0
4144,7,8,9,11,5.18605,0.570747,1.84487,3,0,202,255,186,1,-1,1.27279,0
4145,8,8,9,11,5.18605,0.570747,1.84487,3,0.45,202,255,186,1,-1,1.6225,0
4146,9,8,9,11,5.18605,0.570747,1.84487,3,0.9,202,255,186,1,-1,2.01246,0
4147,10,8,9,11,5.18605,0.570747,1.84487,3,1.35,202,255,186,1,-1,2.42332,0
4148,11,8,9,11,5.18605,0.570747,1.84487,3,1.8,202,255,186,1,-1,2.84605,0
4149,12,8,9,11,5.18605,0.570747,1.84487,3,2.25,202,255,186,1,-1,3.27605,0
4150,13,8,9,11,5.18605,0.570747,1.84487,3,2.7,202,255,186,1,-1,3.71079,0
4151,14,8,9,11,5.18605,0.570747,1.84487,3,3.15,202,255,186,1,-1,4.1488,0
4152,15,8,9,11,5.18605,0.570747,1.84487,3,3.6,202,255,186,1,-1,4.58912,0
4153,16,8,9,11,5.18605,0.570747,1.84487,3,4.05,202,255,186,1,-1,5.03115,0
4154,17,8,9,11,5.18605,0.570747,1.84487,3,4.5,202,255,186,1,-1,5.47449,0
4155,18,8,9,11,5.18605,0.570747,1.84487,3,4.95,202,255,186,1,-1,5.91883,0
4156,19,8,9,11,5.18605,0.570747,1.84487,3,5.4,202,255,186,1,-1,6.36396,0
4157,20,8,9,11,5.18605,0.570747,1.84487,3,5.85,202,255,186,1,-1,6.80974,0
4158,0,9,9,11,4.35352,0.436289,2.35,1,0,255,20,233,1,-1,2.29456,0
4159,1,9,9,11,4.35352,0.436289,2.35,1,0,255,20,233,1,-1,1.8554,0
4160,2,9,9,11,4.35352,0.436289,2.35,1,0,255,20,233,1,-1,1.42302,0
4161,3,9,9,11,4.35352,0.436289,2.35,1,0.45,255,20,233,1,-1,1.00623,0
4162,4,9,9,11,4.35352,0.436289,2.35,1,0.45,255,20,233,1,-1,0.636396,0
4163,5,9,9,11,4.35352,0.436289,2.35,1,0.45,255,20,233,1,-1,0.45,0
4164,6,9,9,11,4.35352,0.436289,2.35,1,0,255,20,233,1,-1,0.636396,0
4165,7,9,9,11,5.18605,0.570747,1.84487,3,0,202,255,186,1,-1,1.00623,0
4166,8,9,9,11,5.18605,0.570747,1.84487,3,0.45,202,255,186,1,-1,1.42302,0
4167,9,9,9,11,5.18605,0.570747,1.84487,3,0.9,202,255,186,1,-1,1.8554,0
4168,10,9,9,11,5.18605,0.570747,1.84487,3,1.35,202,255,186,1,-1,2.29456,0
4169,11,9,9,11,5.18605,0.570747,1.84487,3,1.8,202,255,186,1,-1,2.73724,0
4170,12,9,9,11,5.18605,0.570747,1.84487,3,2.25,202,255,186,1,-1,3.18198,0
4171,13,9,9,11,5.18605,0.570747,1.84487,3,2.7,202,255,186,1,-1,3.62802,0
4172,14,9,9,11,5.18605,0.570747,1.84487,3,3.15,202,255,186,1,-1,4.07492,0
4173,15,9,9,11,5.18605,0.570747,1.84487,3,3.6,202,255,186,1,-1,4.52244,0
4174,16,9,9,11,5.18605,0.570747,1.84487,3,4.05,202,255,186,1,-1,4.97041,0
4175,17,9,9,11,5.18605,0.570747,1.84487,3,4.5,202,255,186,1,-1,5.41872,0
4176,18,9,9,11,5.18605,0.570747,1.84487,3,4.95,202,255,186,1,-1,5.86728,0
4177,19,9,9,11,5.18605,0.570747,1.84487,3,5.4,202,255,186,1,-1,6.31605,0
4178,20,9,9,11,5.18605,0.570747,1.84487,3,5.85,202,255,186,1,-1,6.76498,0
4179,0,10,9,11,4.30118,0.360767,2.70496,2,0,255,148,165,1,-1,2.25,0
4180,1,10,9,11,4.30118,0.360767,2.70496,2,0,255,148,165,1,-1,1.8,0
4181,2,10,9,11,4.30118,0.360767,2.70496,2,0,255,148,165,1,-1,1.35,0
4182,3,10,9,11,4.35352,0.436289,2.35,1,0,255,20,233,1,-1,0.9,0
4183,4,10,9,11,4.35352,0.436289,2.35,1,0,255,20,233,1,-1,0.45,0
4184,5,10,9,11,4.35352,0.436289,2.35,1,0,255,20,233,1,-1,0,0
4185,6,10,9,11,5.18605,0.570747,1.84487,3,0,202,255,186,1,-1,0.45,0
4186,7,10,9,11,5.18605,0.570747,1.84487,3,0.45,202,255,186,1,-1,0.9,0
4187,8,10,9,11,5.18605,0.570747,1.84487,3,0.9,202,255,186,1,-1,1.35,0
4188,9,10,9,11,5.18605,0.570747,1.84487,3,1.35,202,255,186,1,-1,1.8,0
4189,10,10,9,11,5.18605,0.570747,1.84487,3,1.8,202,255,186,1,-1,2.25,0
4190,11,10,9,11,5.18605,0.570747,1.84487,3,2.25,202,255,186,1,-1,2.7,0
4191,12,10,9,11,5.18605,0.570747,1.84487,3,2.7,202,255,186,1,-1,3.15,0
4192,13,10,9,11,5.18605,0.570747,1.84487,3,3.15,202,255,186,1,-1,3.6,0
4193,14,10,9,11,5.18605,0.570747,1.84487,3,3.6,202,255,186,1,-1,4.05,0
4194,15,10,9,11,5.18605,0.570747,1.84487,3,4.05,202,255,186,1,-1,4.5,0
4195,16,10,9,11,5.18605,0.570747,1.84487,3,4.5,202,255,186,1,-1,4.95,0
4196,17,10,9,11,5.18605,0.570747,1.84487,3,4.95,202,255,186,1,-1,5.4,0
4197,18,10,9,11,5.18605,0.570747,1.84487,3,5.4,202,255,186,1,-1,5.85,0
4198,19,10,9,11,5.18605,0.570747,1.84487,3,5.85,202,255,186,1,-1,6.3,0
4199,20,10,9,11,5.18605,0.570747,1.84487,3,6.3,202,255,186,1,-1,6.75,0
4200,0,11,9,11,4.30118,0.360767,2.70496,2,0.45,255,148,165,1,-1,2.25,0
4201,1,11,9,11,4.30118,0.360767,2.70496,2,0.45,255,148,165,1,-1,1.8,0
4202,2,11,9,11,4.30118,0.360767,2.70496,2,0.45,255,148,165,1,-1,1.35,0
4203,3,11,9,11,4.30118,0.360767,2.70496,2,0,255,148,165,1,-1,0.9,0
4204,4,11,9,11,4.30118,0.360767,2.70496,2,0,255,148,165,1,-1,0.45,0
4205,5,11,9,11,4.30118,0.360767,2.70496,2,0,255,148,165,1,-1,0,0
4206,6,11,9,11,5.18605,0.570747,1.84487,3,0,202,255,186,1,-1,0.45,0
4207,7,11,9,11,5.18605,0.570747,1.84487,3,0.45,202,255,186,1,-1,0.9,0
4208,8,11,9,11,5.18605,0.570747,1.84487,3,0.636396,202,255,186,1,-1,1.35,0
4209,9,11,9,11,5.18605,0.570747,1.84487,3,1.00623,202,255,186,1,-1,1.8,0
4210,10,11,9,11,5.18605,0.570747,1.84487,3,1.42302,202,255,186,1,-1,2.25,0
4211,11,11,9,11,5.18605,0.570747,1.84487,3,1.8554,202,255,186,1,-1,2.7,0
4212,12,11,9,11,5.18605,0.570747,1.84487,3,2.29456,202,255,186,1,-1,3.15,0
4213,13,11,9,11,5.18605,0.570747,1.84487,3,2.73724,202,255,186,1,-1,3.6,0
4214,14,11,9,11,5.18605,0.570747,1.84487,3,3.18198,202,255,186,1,-1,4.05,0
4215,15,11,9,11,5.18605,0.570747,1.84487,3,3.62802,202,255,186,1,-1,4.5,0
4216,16,11,9,11,5.18605,0.570747,1.84487,3,4.07492,202,255,186,1,-1,4.95,0
4217,17,11,9,11,5.18605,0.570747,1.84487,3,4.52244,202,255,186,1,-1,5.4,0
4218,18,11,9,11,5.18605,0.570747,1.84487,3,4.97041,202,255,186,1,-1,5.85,0
4219,19,11,9,11,5.18605,0.570747,1.84487,3,5.41872,202,255,186,1,-1,6.3,0
4220,20,11,9,11,5.18605,0.570747,1.84487,3,5.86728,202,255,186,1,-1,6.75,0
4221,0,12,9,11,4.30118,0.360767,2.70496,2,0.9,255,148,165,1,-1,2.29456,0
4222,1,12,9,11,4.30118,0.360767,2.70496,2,0.9,255,148,165,1,-1,1.8554,0
4223,2,12,9,11,4.30118,0.360767,2.70496,2,0.636396,255,148,165,1,-1,1.42302,0
4224,3,12,9,11,4.30118,0.360767,2.70496,2,0.45,255,148,165,1,-1,1.00623,0
4225,4,12,9,11,4.30118,0.360767,2.70496,2,0.45,255,148,165,1,-1,0.636396,0
4226,5,12,9,11,4.30118,0.360767,2.70496,2,0.45,255,148,165,1,-1,0.45,0
4227,6,12,9,11,4.30118,0.360767,2.70496,2,0,255,148,165,1,-1,0.636396,0
4228,7,12,9,11,5.18605,0.570747,1.84487,3,0,202,255,186,1,-1,1.00623,0
4229,8,12,9,11,5.18605,0.570747,1.84487,3,0.45,202,255,186,1,-1,1.42302,0
4230,9,12,9,11,5.18605,0.570747,1.84487,3,0.9,202,255,186,1,-1,1.8554,0
4231,10,12,9,11,5.18605,0.570747,1.84487,3,1.35,202,255,186,1,-1,2.29456,0
4232,11,12,9,11,5.18605,0.570747,1.84487,3,1.8,202,255,186,1,-1,2.73724,0
4233,12,12,9,11,5.18605,0.570747,1.84487,3,2.25,202,255,186,1,-1,3.18198,0
4234,13,12,9,11,5.18605,0.570747,1.84487,3,2.7,202,255,186,1,-1,3.62802,0
4235,14,12,9,11,5.18605,0.570747,1.84487,3,3.15,202,255,186,1,-1,4.07492,0
4236,15,12,9,11,5.18605,0.570747,1.84487,3,3.6,202,255,186,1,-1,4.52244,0
4237,16,12,9,11,5.18605,0.570747,1.84487,3,4.05,202,255,186,1,-1,4.97041,0
4238,17,12,9,11,5.18605,0.570747,1.84487,3,4.5,202,255,186,1,-1,5.41872,0
4239,18,12,9,11,5.18605,0.570747,1.84487,3,4.95,202,255,186,1,-1,5.86728,0
4240,19,12,9,11,5.18605,0.570747,1.84487,3,5.4,202,255,186,1,-1,6.31605,0
4241,20,12,9,11,5.18605,0.570747,1.84487,3,5.85,202,255,186,1,-1,6.76498,0
4242,0,13,9,11,4.30118,0.360767,2.70496,2,1.35,255,148,165,1,-1,2.42332,0
4243,1,13,9,11,4.30118,0.360767,2.70496,2,1.35,255,148,165,1,-1,2.01246,0
4244,2,13,9,11,4.30118,0.360767,2.70496,2,1.00623,255,148,165,1,-1,1.6225,0
4245,3,13,9,11,4.30118,0.360767,2.70496,2,0.9,255,148,165,1,-1,1.27279,0
4246,4,13,9,11,4.30118,0.360767,2.70496,2,0.9,255,148,165,1,-1,1.00623,0
4247,5,13,9,11,4.30118,0.360767,2.70496,2,0.45,255,148,165,1,-1,0.9,0
4248,6,13,9,11,4.30118,0.360767,2.70496,2,0,255,148,165,1,-1,1.00623,0
4249,7,13,9,11,5.18605,0.570747,1.84487,3,0,202,255,186,1,-1,1.27279,0
4250,8,13,9,11,5.18605,0.570747,1.84487,3,0.45,202,255,186,1,-1,1.6225,0
4251,9,13,9,11,5.18605,0.570747,1.84487,3,0.636396,202,255,186,1,-1,2.01246,0
4252,10,13,9,11,5.18605,0.570747,1.84487,3,1.00623,202,255,186,1,-1,2.42332,0
4253,11,13,9,11,5.18605,0.570747,1.84487,3,1.42302,202,255,186,1,-1,2.84605,0
4254,12,13,9,11,5.18605,0.570747,1.84487,3,1.8554,202,255,186,1,-1,3.27605,0
4255,13,13,9,11,5.18605,0.570747,1.84487,3,2.29456,202,255,186,1,-1,3.71079,0
4256,14,13,9,11,5.18605,0.570747,1.84487,3,2.73724,202,255,186,1,-1,4.1488,0
4257,15,13,9,11,5.18605,0.570747,1.84487,3,3.18198,202,255,186,1,-1,4.58912,0
4258,16,13,9,11,5.18605,0.570747,1.84487,3,3.62802,202,255,186,1,-1,5.03115,0
4259,17,13,9,11,5.18605,0.570747,1.84487,3,4.07492,202,255,186,1,-1,5.47449,0
4260,18,13,9,11,5.18605,0.570747,1.84487,3,4.52244,202,255,186,1,-1,5.91883,0
4261,19,13,9,11,5.18605,0.570747,1.84487,3,4.97041,202,255,186,1,-1,6.36396,0
4262,20,13,9,11,5.18605,0.570747,1.84487,3,5.41872,202,255,186,1,-1,6.80974,0
4263,0,14,9,11,4.30118,0.360767,2.70496,2,1.8,255,148,165,1,-1,2.62393,0
4264,1,14,9,11,4.30118,0.360767,2.70496,2,1.8,255,148,165,1,-1,2.25,0
4265,2,14,9,11,4.30118,0.360767,2.70496,2,1.42302,255,148,165,1,-1,1.90919,0
4266,3,14,9,11,4.30118,0.360767,2.70496,2,1.35,255,148,165,1,-1,1.6225,0
4267,4,14,9,11,4.30118,0.360767,2.70496,2,1.35,255,148,165,1,-1,1.42302,0
4268,5,14,9,11,4.30118,0.360767,2.70496,2,0.9,255,148,165,1,-1,1.35,0
4269,6,14,9,11,4.30118,0.360767,2.70496,2,0.45,255,148,165,1,-1,1.42302,0
4270,7,14,9,11,4.30118,0.360767,2.70496,2,0,255,148,165,1,-1,1.6225,0
4271,8,14,9,11,5.18605,0.570747,1.84487,3,0,202,255,186,1,-1,1.90919,0
4272,9,14,9,11,5.18605,0.570747,1.84487,3,0.45,202,255,186,1,-1,2.25,0
4273,10,14,9,11,5.18605,0.570747,1.84487,3,0.9,202,255,186,1,-1,2.62393,0
4274,11,14,9,11,5.18605,0.570747,1.84487,3,1.35,202,255,186,1,-1,3.01869,0
4275,12,14,9,11,5.18605,0.570747,1.84487,3,1.8,202,255,186,1,-1,3.4271,0
4276,13,14,9,11,5.18605,0.570747,1.84487,3,2.25,202,255,186,1,-1,3.8448,0
4277,14,14,9,11,5.18605,0.570747,1.84487,3,2.7,202,255,186,1,-1,4.26907,0
4278,15,14,9,11,5.18605,0.570747,1.84487,3,3.15,202,255,186,1,-1,4.69814,0
4279,16,14,9,11,5.18605,0.570747,1.84487,3,3.6,202,255,186,1,-1,5.13079,0
4280,17,14,9,11,5.18605,0.570747,1.84487,3,4.05,202,255,186,1,-1,5.56619,0
4281,18,14,9,11,5.18605,0.570747,1.84487,3,4.5,202,255,186,1,-1,6.00375,0
4282,19,14,9,11,5.18605,0.570747,1.84487,3,4.95,202,255,186,1,-1,6.44302,0
4283,20,14,9,11,5.18605,0.570747,1.84487,3,5.4,202,255,186,1,-1,6.88368,0
4284,0,15,9,11,4.30118,0.360767,2.70496,2,2.25,255,148,165,1,-1,2.88141,0
4285,1,15,9,11,4.30118,0.360767,2.70496,2,2.25,255,148,165,1,-1,2.54558,0
4286,2,15,9,11,4.30118,0.360767,2.70496,2,2.25,255,148,165,1,-1,2.25,0
4287,3,15,9,11,4.30118,0.360767,2.70496,2,1.8,255,148,165,1,-1,2.01246,0
4288,4,15,9,11,4.30118,0.360767,2.70496,2,1.35,255,148,165,1,-1,1.8554,0
4289,5,15,9,11,4.30118,0.360767,2.70496,2,0.9,255,148,165,1,-1,1.8,0
4290,6,15,9,11,4.30118,0.360767,2.70496,2,0.45,255,148,165,1,-1,1.8554,0
4291,7,15,9,11,4.30118,0.360767,2.70496,2,0,255,148,165,1,-1,2.01246,0
4292,8,15,9,11,5.18605,0.570747,1.84487,3,0,202,255,186,1,-1,2.25,0
4293,9,15,9,11,5.18605,0.570747,1.84487,3,0.45,202,255,186,1,-1,2.54558,0
4294,10,15,9,11,5.18605,0.570747,1.84487,3,0.636396,202,255,186,1,-1,2.88141,0
4295,11,15,9,11,5.18605,0.570747,1.84487,3,1.00623,202,255,186,1,-1,3.245,0
4296,12,15,9,11,5.18605,0.570747,1.84487,3,1.42302,202,255,186,1,-1,3.62802,0
4297,13,15,9,11,5.18605,0.570747,1.84487,3,1.8554,202,255,186,1,-1,4.02492,0
4298,14,15,9,11,5.18605,0.570747,1.84487,3,2.29456,202,255,186,1,-1,4.43199,0
4299,15,15,9,11,5.18605,0.570747,1.84487,3,2.73724,202,255,186,1,-1,4.84665,0
4300,16,15,9,11,5.18605,0.570747,1.84487,3,3.18198,202,255,186,1,-1,5.26711,0
4301,17,15,9,11,5.18605,0.570747,1.84487,3,3.62802,202,255,186,1,-1,5.6921,0
4302,18,15,9,11,5.18605,0.570747,1.84487,3,4.07492,202,255,186,1,-1,6.12066,0
4303,19,15,9,11,5.18605,0.570747,1.84487,3,4.52244,202,255,186,1,-1,6.5521,0
4304,20,15,9,11,5.18605,0.570747,1.84487,3,4.97041,202,255,186,1,-1,6.98588,0
4305,0,16,9,11,4.30118,0.360767,2.70496,2,2.7,255,148,165,1,-1,3.18198,0
4306,1,16,9,11,4.30118,0.360767,2.70496,2,2.7,255,148,165,1,-1,2.88141,0
4307,2,16,9,11,4.30118,0.360767,2.70496,2,2.7,255,148,165,1,-1,2.62393,0
4308,3,16,9,11,4.30118,0.360767,2.70496,2,2.25,255,148,165,1,-1,2.42332,0
4309,4,16,9,11,4.30118,0.360767,2.70496,2,1.8,255,148,165,1,-1,2.29456,0
4310,5,16,9,11,4.30118,0.360767,2.70496,2,1.35,255,148,165,1,-1,2.25,0
4311,6,16,9,11,4.30118,0.360767,2.70496,2,0.9,255,148,165,1,-1,2.29456,0
4312,7,16,9,11,4.30118,0.360767,2.70496,2,0.45,255,148,165,1,-1,2.42332,0
4313,8,16,9,11,4.30118,0.360767,2.70496,2,0,255,148,165,1,-1,2.62393,0
4314,9,16,9,11,5.18605,0.570747,1.84487,3,0,202,255,186,1,-1,2.88141,0
4315,10,16,9,11,5.18605,0.570747,1.84487,3,0.45,202,255,186,1,-1,3.18198,0
4316,11,16,9,11,5.18605,0.570747,1.84487,3,0.9,202,255,186,1,-1,3.51461,0
