EulerAngles:0,EulerAngles:1,EulerAngles:2,FeatureIds,GBEuclideanDistances,IPFColor:0,IPFColor:1,IPFColor:2,Phases,QPEuclideanDistances,TJEuclideanDistances,Cell Type,vtkOriginalIndices,__vtkIsSelected__,Structured Coordinates:0,Structured Coordinates:1,Structured Coordinates:2
3.74416,2.21578,3.01988,194,1,130,255,128,1,3,2,11,14168,0,8,22,15
3.74416,2.21578,3.01988,194,2,130,255,128,1,3.16228,2.23607,11,14169,0,9,22,15
3.74416,2.21578,3.01988,194,2,130,255,128,1,3.16228,2,11,14170,0,10,22,15
3.74416,2.21578,3.01988,194,1,130,255,128,1,3,1.41421,11,14171,0,11,22,15
3.74416,2.21578,3.01988,194,0,130,255,128,1,1.41421,1,11,14172,0,12,22,15
3.99718,2.73879,2.79044,50,0,255,187,168,1,1.41421,1,11,14173,0,13,22,15
3.99718,2.73879,2.79044,50,1,255,187,168,1,1,1,11,14174,0,14,22,15
3.99718,2.73879,2.79044,50,0,255,187,168,1,0,0,11,14175,0,15,22,15
3.1618,2.23764,2.79643,168,0,123,246,255,1,0,0,11,14176,0,16,22,15
3.1618,2.23764,2.79643,168,0,123,246,255,1,1,1,11,14177,0,17,22,15
6.20452,0.720849,4.72242,229,0,76,255,29,1,1,1,11,14178,0,18,22,15
6.20452,0.720849,4.72242,229,0,76,255,29,1,1.41421,1,11,14179,0,19,22,15
6.20452,0.720849,4.72242,229,0,76,255,29,1,2,1,11,14180,0,20,22,15
2.97575,1.34191,3.7842,126,0,161,255,241,1,2,1,11,14181,0,21,22,15
2.97575,1.34191,3.7842,126,0,161,255,241,1,2,1,11,14182,0,22,22,15
3.24438,1.6588,3.35703,162,0,255,113,112,1,2.23607,1,11,14183,0,23,22,15
3.24438,1.6588,3.35703,162,1,255,113,112,1,2,1.41421,11,14184,0,24,22,15
3.24438,1.6588,3.35703,162,0,255,113,112,1,1,1,11,14185,0,25,22,15
3.24438,1.6588,3.35703,162,0,255,113,112,1,0,0,11,14186,0,26,22,15
5.94659,1.05825,2.45797,305,0,92,71,255,1,1,0,11,14187,0,27,22,15
5.94659,1.05825,2.45797,305,1,92,71,255,1,1.41421,1,11,14188,0,28,22,15
5.94659,1.05825,2.45797,305,1,92,71,255,1,1.73205,1.41421,11,14189,0,29,22,15
3.4787,2.41037,1.44422,56,1,78,255,111,1,2.23607,1.41421,11,14190,0,0,23,15
3.4787,2.41037,1.44422,56,1,78,255,111,1,2,1.41421,11,14191,0,1,23,15
3.4787,2.41037,1.44422,56,1,78,255,111,1,2.23607,1,11,14192,0,2,23,15
3.4787,2.41037,1.44422,56,0,78,255,111,1,2,1,11,14193,0,3,23,15
3.4787,2.41037,1.44422,56,0,78,255,111,1,1,0,11,14194,0,4,23,15
2.56058,0.782094,3.09382,184,0,18,255,64,1,0,0,11,14195,0,5,23,15
2.56058,0.782094,3.09382,184,0,18,255,64,1,1,0,11,14196,0,6,23,15
3.74416,2.21578,3.01988,194,0,130,255,128,1,1.41421,1,11,14197,0,7,23,15
3.74416,2.21578,3.01988,194,1,130,255,128,1,2.23607,2,11,14198,0,8,23,15
3.74416,2.21578,3.01988,194,1,130,255,128,1,2.44949,2.23607,11,14199,0,9,23,15
3.74416,2.21578,3.01988,194,1,130,255,128,1,2.23607,2,11,14200,0,10,23,15
3.74416,2.21578,3.01988,194,1,130,255,128,1,2,1,11,14201,0,11,23,15
3.74416,2.21578,3.01988,194,0,130,255,128,1,1,0,11,14202,0,12,23,15
3.99718,2.73879,2.79044,50,0,255,187,168,1,1,0,11,14203,0,13,23,15
3.99718,2.73879,2.79044,50,0,255,187,168,1,1,1,11,14204,0,14,23,15
5.44552,2.40475,0.116484,264,0,73,255,106,1,0,0,11,14205,0,15,23,15
1.71625,1.37035,4.1286,359,0,198,255,230,1,0,0,11,14206,0,16,23,15
6.20452,0.720849,4.72242,229,0,76,255,29,1,1,0,11,14207,0,17,23,15
6.20452,0.720849,4.72242,229,1,76,255,29,1,2,1,11,14208,0,18,23,15
6.20452,0.720849,4.72242,229,1,76,255,29,1,2,2,11,14209,0,19,23,15
6.20452,0.720849,4.72242,229,0,76,255,29,1,2.23607,1.41421,11,14210,0,20,23,15
2.97575,1.34191,3.7842,126,0,161,255,241,1,1.41421,1,11,14211,0,21,23,15
2.97575,1.34191,3.7842,126,0,161,255,241,1,1,1,11,14212,0,22,23,15
3.24438,1.6588,3.35703,162,0,255,113,112,1,1.41421,0,11,14213,0,23,23,15
3.24438,1.6588,3.35703,162,0,255,113,112,1,2.23607,1,11,14214,0,24,23,15
3.24438,1.6588,3.35703,162,0,255,113,112,1,1.41421,2,11,14215,0,25,23,15
3.24438,1.6588,3.35703,162,0,255,113,112,1,1,1,11,14216,0,26,23,15
3.24438,1.6588,3.35703,162,0,255,113,112,1,1.41421,0,11,14217,0,27,23,15
5.94659,1.05825,2.45797,305,0,92,71,255,1,1,0,11,14218,0,28,23,15
5.94659,1.05825,2.45797,305,0,92,71,255,1,1.41421,1,11,14219,0,29,23,15
3.4787,2.41037,1.44422,56,0,78,255,111,1,3.16228,3,11,14220,0,0,24,15
3.4787,2.41037,1.44422,56,0,78,255,111,1,3,1.41421,11,14221,0,1,24,15
3.4787,2.41037,1.44422,56,0,78,255,111,1,1.41421,1,11,14222,0,2,24,15
3.4787,2.41037,1.44422,56,0,78,255,111,1,1,1,11,14223,0,3,24,15
3.4787,2.41037,1.44422,56,0,78,255,111,1,1,0,11,14224,0,4,24,15
5.98064,0.624281,1.80976,438,0,162,255,168,1,0,0,11,14225,0,5,24,15
5.98064,0.624281,1.80976,438,0,162,255,168,1,0,0,11,14226,0,6,24,15
3.74416,2.21578,3.01988,194,0,130,255,128,1,1,0,11,14227,0,7,24,15
3.74416,2.21578,3.01988,194,0,130,255,128,1,2,1,11,14228,0,8,24,15
3.74416,2.21578,3.01988,194,0,130,255,128,1,2.23607,2,11,14229,0,9,24,15
3.74416,2.21578,3.01988,194,0,130,255,128,1,2,1,11,14230,0,10,24,15
3.74416,2.21578,3.01988,194,0,130,255,128,1,1,1,11,14231,0,11,24,15
5.44552,2.40475,0.116484,264,0,73,255,106,1,1.41421,1,11,14232,0,12,24,15
5.44552,2.40475,0.116484,264,0,73,255,106,1,1.41421,1,11,14233,0,13,24,15
5.44552,2.40475,0.116484,264,0,73,255,106,1,1,1,11,14234,0,14,24,15
5.44552,2.40475,0.116484,264,0,73,255,106,1,1,0,11,14235,0,15,24,15
1.71625,1.37035,4.1286,359,0,198,255,230,1,1,0,11,14236,0,16,24,15
1.71625,1.37035,4.1286,359,0,198,255,230,1,1.41421,0,11,14237,0,17,24,15
6.20452,0.720849,4.72242,229,0,76,255,29,1,1.41421,1,11,14238,0,18,24,15
6.20452,0.720849,4.72242,229,1,76,255,29,1,2,1,11,14239,0,19,24,15
6.20452,0.720849,4.72242,229,1,76,255,29,1,2,2,11,14240,0,20,24,15
6.20452,0.720849,4.72242,229,0,76,255,29,1,1,1,11,14241,0,21,24,15
2.97575,1.34191,3.7842,126,0,161,255,241,1,0,0,11,14242,0,22,24,15
3.24438,1.6588,3.35703,162,0,255,113,112,1,1,1,11,14243,0,23,24,15
3.24438,1.6588,3.35703,162,1,255,113,112,1,2,1.41421,11,14244,0,24,24,15
3.24438,1.6588,3.35703,162,0,255,113,112,1,2,1,11,14245,0,25,24,15
3.24438,1.6588,3.35703,162,1,255,113,112,1,2,2,11,14246,0,26,24,15
3.24438,1.6588,3.35703,162,0,255,113,112,1,1,1,11,14247,0,27,24,15
1.5757,1.20905,4.92286,333,0,255,149,199,1,2,0,11,14248,0,28,24,15
1.5757,1.20905,4.92286,333,0,255,149,199,1,2,1,11,14249,0,29,24,15
3.4787,2.41037,1.44422,56,0,78,255,111,1,2.23607,2,11,14250,0,0,25,15
3.4787,2.41037,1.44422,56,0,78,255,111,1,2,2,11,14251,0,1,25,15
3.4787,2.41037,1.44422,56,0,78,255,111,1,1,1,11,14252,0,2,25,15
3.4787,2.41037,1.44422,56,0,78,255,111,1,0,0,11,14253,0,3,25,15
5.98064,0.624281,1.80976,438,0,162,255,168,1,1,0,11,14254,0,4,25,15
5.98064,0.624281,1.80976,438,0,162,255,168,1,1,0,11,14255,0,5,25,15
5.98064,0.624281,1.80976,438,0,162,255,168,1,1,0,11,14256,0,6,25,15
2.87275,1.14743,3.05043,139,0,255,240,140,1,1,0,11,14257,0,7,25,15
2.87275,1.14743,3.05043,139,0,255,240,140,1,1.41421,1,11,14258,0,8,25,15
2.87275,1.14743,3.05043,139,0,255,240,140,1,2,1,11,14259,0,9,25,15
2.87275,1.14743,3.05043,139,0,255,240,140,1,1,0,11,14260,0,10,25,15
5.44552,2.40475,0.116484,264,0,73,255,106,1,0,0,11,14261,0,11,25,15
5.44552,2.40475,0.116484,264,1,73,255,106,1,1,1,11,14262,0,12,25,15
5.44552,2.40475,0.116484,264,1,73,255,106,1,2,2,11,14263,0,13,25,15
5.44552,2.40475,0.116484,264,1,73,255,106,1,1.41421,2,11,14264,0,14,25,15
5.44552,2.40475,0.116484,264,0,73,255,106,1,2,1,11,14265,0,15,25,15
3.69191,1.09834,3.74073,180,0,132,65,255,1,1.41421,0,11,14266,0,16,25,15
1.71625,1.37035,4.1286,359,0,198,255,230,1,1.41421,1,11,14267,0,17,25,15
1.71625,1.37035,4.1286,359,0,198,255,230,1,1,0,11,14268,0,18,25,15
6.20452,0.720849,4.72242,229,0,76,255,29,1,1,0,11,14269,0,19,25,15
6.20452,0.720849,4.72242,229,0,76,255,29,1,1,1,11,14270,0,20,25,15
6.20452,0.720849,4.72242,229,0,76,255,29,1,1,0,11,14271,0,21,25,15
2.22677,2.24221,3.65856,266,0,70,163,255,1,0,0,11,14272,0,22,25,15
3.24438,1.6588,3.35703,162,0,255,113,112,1,1,1,11,14273,0,23,25,15
3.24438,1.6588,3.35703,162,0,255,113,112,1,1.41421,1,11,14274,0,24,25,15
3.24438,1.6588,3.35703,162,0,255,113,112,1,1,0,11,14275,0,25,25,15
3.24438,1.6588,3.35703,162,0,255,113,112,1,1,1,11,14276,0,26,25,15
1.5757,1.20905,4.92286,333,0,255,149,199,1,1.41421,1.41421,11,14277,0,27,25,15
1.5757,1.20905,4.92286,333,1,255,149,199,1,2.23607,1,11,14278,0,28,25,15
1.5757,1.20905,4.92286,333,1,255,149,199,1,2.23607,1.41421,11,14279,0,29,25,15
5.08208,2.45439,1.62771,99,0,100,255,71,1,1.41421,1,11,14280,0,0,26,15
5.08208,2.45439,1.62771,99,0,100,255,71,1,1,1,11,14281,0,1,26,15
5.08208,2.45439,1.62771,99,0,100,255,71,1,1,0,11,14282,0,2,26,15
0.570217,2.17823,4.18199,407,0,105,127,255,1,0,0,11,14283,0,3,26,15
5.98064,0.624281,1.80976,438,0,162,255,168,1,0,0,11,14284,0,4,26,15
4.51947,2.33829,1.23824,182,0,37,255,218,1,1,0,11,14285,0,5,26,15
5.98064,0.624281,1.80976,438,0,162,255,168,1,0,0,11,14286,0,6,26,15
2.87275,1.14743,3.05043,139,0,255,240,140,1,1,1,11,14287,0,7,26,15
2.87275,1.14743,3.05043,139,1,255,240,140,1,2,1.41421,11,14288,0,8,26,15
2.87275,1.14743,3.05043,139,1,255,240,140,1,3,2,11,14289,0,9,26,15
2.87275,1.14743,3.05043,139,0,255,240,140,1,1.41421,1,11,14290,0,10,26,15
5.44552,2.40475,0.116484,264,0,73,255,106,1,1,0,11,14291,0,11,26,15
5.44552,2.40475,0.116484,264,1,73,255,106,1,1.41421,1,11,14292,0,12,26,15
5.44552,2.40475,0.116484,264,1,73,255,106,1,2.23607,2,11,14293,0,13,26,15
5.44552,2.40475,0.116484,264,0,73,255,106,1,2.23607,1.41421,11,14294,0,14,26,15
3.69191,1.09834,3.74073,180,0,132,65,255,1,1.41421,1,11,14295,0,15,26,15
3.69191,1.09834,3.74073,180,0,132,65,255,1,1,1,11,14296,0,16,26,15
3.69191,1.09834,3.74073,180,0,132,65,255,1,1.41421,1,11,14297,0,17,26,15
1.71625,1.37035,4.1286,359,0,198,255,230,1,1,0,11,14298,0,18,26,15
1.97531,2.88973,0.945891,39,0,255,72,142,1,0,0,11,14299,0,19,26,15
2.22677,2.24221,3.65856,266,0,70,163,255,1,0,0,11,14300,0,20,26,15
2.22677,2.24221,3.65856,266,0,70,163,255,1,1,1,11,14301,0,21,26,15
2.22677,2.24221,3.65856,266,1,70,163,255,1,1,1,11,14302,0,22,26,15
2.22677,2.24221,3.65856,266,0,70,163,255,1,2,2,11,14303,0,23,26,15
2.22677,2.24221,3.65856,266,0,70,163,255,1,1,1,11,14304,0,24,26,15
2.22677,2.24221,3.65856,266,0,70,163,255,1,0,0,11,14305,0,25,26,15
1.5757,1.20905,4.92286,333,0,255,149,199,1,0,0,11,14306,0,26,26,15
1.5757,1.20905,4.92286,333,1,255,149,199,1,1,1,11,14307,0,27,26,15
1.5757,1.20905,4.92286,333,2,255,149,199,1,2,2,11,14308,0,28,26,15
1.5757,1.20905,4.92286,333,2,255,149,199,1,3,3,11,14309,0,29,26,15
5.08208,2.45439,1.62771,99,0,100,255,71,1,1,0,11,14310,0,0,27,15
5.08208,2.45439,1.62771,99,0,100,255,71,1,0,0,11,14311,0,1,27,15
0.570217,2.17823,4.18199,407,0,105,127,255,1,0,0,11,14312,0,2,27,15
0.570217,2.17823,4.18199,407,0,105,127,255,1,1,0,11,14313,0,3,27,15
4.51947,2.33829,1.23824,182,0,37,255,218,1,0,0,11,14314,0,4,27,15
4.51947,2.33829,1.23824,182,0,37,255,218,1,1,1,11,14315,0,5,27,15
4.51947,2.33829,1.23824,182,0,37,255,218,1,0,0,11,14316,0,6,27,15
2.87275,1.14743,3.05043,139,0,255,240,140,1,1,0,11,14317,0,7,27,15
2.87275,1.14743,3.05043,139,1,255,240,140,1,2,1,11,14318,0,8,27,15
2.87275,1.14743,3.05043,139,1,255,240,140,1,3,2,11,14319,0,9,27,15
2.87275,1.14743,3.05043,139,0,255,240,140,1,2.23607,1,11,14320,0,10,27,15
5.44552,2.40475,0.116484,264,0,73,255,106,1,2,0,11,14321,0,11,27,15
5.44552,2.40475,0.116484,264,0,73,255,106,1,2.23607,1,11,14322,0,12,27,15
5.44552,2.40475,0.116484,264,1,73,255,106,1,3.16228,1.41421,11,14323,0,13,27,15
5.44552,2.40475,0.116484,264,0,73,255,106,1,2.23607,1.41421,11,14324,0,14,27,15
3.69191,1.09834,3.74073,180,0,132,65,255,1,1.41421,1,11,14325,0,15,27,15
3.69191,1.09834,3.74073,180,0,132,65,255,1,1,1,11,14326,0,16,27,15
3.69191,1.09834,3.74073,180,0,132,65,255,1,1,0,11,14327,0,17,27,15
1.97531,2.88973,0.945891,39,0,255,72,142,1,0,0,11,14328,0,18,27,15
1.97531,2.88973,0.945891,39,0,255,72,142,1,1,0,11,14329,0,19,27,15
2.22677,2.24221,3.65856,266,0,70,163,255,1,1,0,11,14330,0,20,27,15
2.22677,2.24221,3.65856,266,1,70,163,255,1,1.41421,1,11,14331,0,21,27,15
2.22677,2.24221,3.65856,266,2,70,163,255,1,2,2,11,14332,0,22,27,15
2.22677,2.24221,3.65856,266,1,70,163,255,1,2.23607,2,11,14333,0,23,27,15
2.22677,2.24221,3.65856,266,1,70,163,255,1,1.41421,1,11,14334,0,24,27,15
2.22677,2.24221,3.65856,266,0,70,163,255,1,1,0,11,14335,0,25,27,15
1.5757,1.20905,4.92286,333,0,255,149,199,1,1,0,11,14336,0,26,27,15
1.5757,1.20905,4.92286,333,1,255,149,199,1,1.41421,1,11,14337,0,27,27,15
1.5757,1.20905,4.92286,333,2,255,149,199,1,2.23607,2,11,14338,0,28,27,15
1.5757,1.20905,4.92286,333,2,255,149,199,1,3.16228,3,11,14339,0,29,27,15
2.1001,1.57631,4.26537,373,0,223,255,32,1,1.41421,1,11,14340,0,0,28,15
2.1001,1.57631,4.26537,373,0,223,255,32,1,1,1,11,14341,0,1,28,15
2.1001,1.57631,4.26537,373,0,223,255,32,1,1,0,11,14342,0,2,28,15
3.8708,1.25789,2.34062,177,0,47,228,255,1,1,0,11,14343,0,3,28,15
3.8708,1.25789,2.34062,177,0,47,228,255,1,0,0,11,14344,0,4,28,15
4.51947,2.33829,1.23824,182,0,37,255,218,1,1,0,11,14345,0,5,28,15
5.98064,0.624281,1.80976,438,0,162,255,168,1,0,0,11,14346,0,6,28,15
2.87275,1.14743,3.05043,139,0,255,240,140,1,1,1,11,14347,0,7,28,15
2.87275,1.14743,3.05043,139,1,255,240,140,1,2,1.41421,11,14348,0,8,28,15
2.87275,1.14743,3.05043,139,1,255,240,140,1,3,2,11,14349,0,9,28,15
2.87275,1.14743,3.05043,139,0,255,240,140,1,3.16228,1,11,14350,0,10,28,15
5.44552,2.40475,0.116484,264,0,73,255,106,1,3,0,11,14351,0,11,28,15
5.44552,2.40475,0.116484,264,0,73,255,106,1,3.16228,1,11,14352,0,12,28,15
5.44552,2.40475,0.116484,264,1,73,255,106,1,3.31662,1,11,14353,0,13,28,15
5.44552,2.40475,0.116484,264,0,73,255,106,1,2.44949,1.41421,11,14354,0,14,28,15
3.69191,1.09834,3.74073,180,0,132,65,255,1,1.73205,1,11,14355,0,15,28,15
3.69191,1.09834,3.74073,180,0,132,65,255,1,1.41421,1,11,14356,0,16,28,15
1.7089,2.51584,0.662821,3,0,184,109,255,1,1,0,11,14357,0,17,28,15
1.7089,2.51584,0.662821,3,0,184,109,255,1,1,1,11,14358,0,18,28,15
1.97531,2.88973,0.945891,39,0,255,72,142,1,0,0,11,14359,0,19,28,15
2.22677,2.24221,3.65856,266,0,70,163,255,1,1,1,11,14360,0,20,28,15
2.22677,2.24221,3.65856,266,1,70,163,255,1,2,2,11,14361,0,21,28,15
2.22677,2.24221,3.65856,266,2,70,163,255,1,3,3,11,14362,0,22,28,15
2.22677,2.24221,3.65856,266,2,70,163,255,1,2.82843,3,11,14363,0,23,28,15
2.22677,2.24221,3.65856,266,1,70,163,255,1,2.23607,2,11,14364,0,24,28,15
2.22677,2.24221,3.65856,266,0,70,163,255,1,2,1,11,14365,0,25,28,15
2.22677,2.24221,3.65856,266,0,70,163,255,1,2,0,11,14366,0,26,28,15
1.5757,1.20905,4.92286,333,0,255,149,199,1,2.23607,1,11,14367,0,27,28,15
1.5757,1.20905,4.92286,333,1,255,149,199,1,2.82843,2,11,14368,0,28,28,15
1.5757,1.20905,4.92286,333,2,255,149,199,1,3.60555,3,11,14369,0,29,28,15
2.1001,1.57631,4.26537,373,1,223,255,32,1,2.23607,2,11,14370,0,0,29,15
2.1001,1.57631,4.26537,373,1,223,255,32,1,2,1.41421,11,14371,0,1,29,15
2.1001,1.57631,4.26537,373,0,223,255,32,1,1.41421,1,11,14372,0,2,29,15
3.8708,1.25789,2.34062,177,0,47,228,255,1,1.41421,1,11,14373,0,3,29,15
3.8708,1.25789,2.34062,177,1,47,228,255,1,1,1,11,14374,0,4,29,15
3.8708,1.25789,2.34062,177,0,47,228,255,1,1,0,11,14375,0,5,29,15
5.98064,0.624281,1.80976,438,0,162,255,168,1,0,0,11,14376,0,6,29,15
2.87275,1.14743,3.05043,139,0,255,240,140,1,1,1,11,14377,0,7,29,15
2.87275,1.14743,3.05043,139,1,255,240,140,1,2,1,11,14378,0,8,29,15
2.87275,1.14743,3.05043,139,1,255,240,140,1,3,2,11,14379,0,9,29,15
2.87275,1.14743,3.05043,139,0,255,240,140,1,4,1,11,14380,0,10,29,15
5.44552,2.40475,0.116484,264,0,73,255,106,1,4,0,11,14381,0,11,29,15
5.44552,2.40475,0.116484,264,1,73,255,106,1,4.12311,1,11,14382,0,12,29,15
5.44552,2.40475,0.116484,264,1,73,255,106,1,3.74166,1,11,14383,0,13,29,15
5.44552,2.40475,0.116484,264,0,73,255,106,1,3,1,11,14384,0,14,29,15
3.69191,1.09834,3.74073,180,0,132,65,255,1,2.44949,0,11,14385,0,15,29,15
1.7089,2.51584,0.662821,3,0,184,109,255,1,2.23607,0,11,14386,0,16,29,15
1.7089,2.51584,0.662821,3,0,184,109,255,1,1.41421,1,11,14387,0,17,29,15
1.7089,2.51584,0.662821,3,0,184,109,255,1,1.41421,0,11,14388,0,18,29,15
1.97531,2.88973,0.945891,39,0,255,72,142,1,1,0,11,14389,0,19,29,15
2.22677,2.24221,3.65856,266,0,70,163,255,1,1.41421,1,11,14390,0,20,29,15
2.22677,2.24221,3.65856,266,1,70,163,255,1,2.23607,2,11,14391,0,21,29,15
2.22677,2.24221,3.65856,266,2,70,163,255,1,3.16228,3,11,14392,0,22,29,15
2.22677,2.24221,3.65856,266,3,70,163,255,1,4.12311,3.16228,11,14393,0,23,29,15
2.22677,2.24221,3.65856,266,2,70,163,255,1,3.16228,2.23607,11,14394,0,24,29,15
2.22677,2.24221,3.65856,266,1,70,163,255,1,3,1.41421,11,14395,0,25,29,15
2.22677,2.24221,3.65856,266,0,70,163,255,1,3,1,11,14396,0,26,29,15
1.5757,1.20905,4.92286,333,0,255,149,199,1,3,2,11,14397,0,27,29,15
1.5757,1.20905,4.92286,333,1,255,149,199,1,3.16228,2.23607,11,14398,0,28,29,15
1.5757,1.20905,4.92286,333,1,255,149,199,1,3.60555,2.82843,11,14399,0,29,29,15
0.461223,1.68578,2.72781,290,1,255,218,162,1,2.82843,2,11,14400,0,0,0,16
0.461223,1.68578,2.72781,290,0,255,218,162,1,3.16228,2.23607,11,14401,0,1,0,16
0.461223,1.68578,2.72781,290,0,255,218,162,1,3,1.41421,11,14402,0,2,0,16
0.461223,1.68578,2.72781,290,0,255,218,162,1,3,1,11,14403,0,3,0,16
0.461223,1.68578,2.72781,290,0,255,218,162,1,1.41421,0,11,14404,0,4,0,16
2.5901,0.716951,2.49879,234,0,140,120,255,1,1,0,11,14405,0,5,0,16
0.427487,1.89443,3.8511,310,0,103,205,255,1,1.41421,1,11,14406,0,6,0,16
0.427487,1.89443,3.8511,310,1,103,205,255,1,1.41421,1,11,14407,0,7,0,16
0.427487,1.89443,3.8511,310,1,103,205,255,1,1.73205,1.41421,11,14408,0,8,0,16
0.427487,1.89443,3.8511,310,2,103,205,255,1,2.82843,3,11,14409,0,9,0,16
0.427487,1.89443,3.8511,310,1,103,205,255,1,2.23607,3,11,14410,0,10,0,16
0.427487,1.89443,3.8511,310,0,103,205,255,1,2,2,11,14411,0,11,0,16
0.0406987,2.83058,2.18147,254,0,255,88,165,1,2,1,11,14412,0,12,0,16
0.0406987,2.83058,2.18147,254,1,255,88,165,1,2.23607,2,11,14413,0,13,0,16
0.0406987,2.83058,2.18147,254,2,255,88,165,1,2.82843,2.23607,11,14414,0,14,0,16
0.0406987,2.83058,2.18147,254,1,255,88,165,1,2.23607,2,11,14415,0,15,0,16
0.0406987,2.83058,2.18147,254,0,255,88,165,1,1.41421,1,11,14416,0,16,0,16
6.253,0.631375,5.42241,230,0,181,83,255,1,1,0,11,14417,0,17,0,16
6.253,0.631375,5.42241,230,0,181,83,255,1,1.41421,1,11,14418,0,18,0,16
6.253,0.631375,5.42241,230,0,181,83,255,1,2,1,11,14419,0,19,0,16
6.253,0.631375,5.42241,230,0,181,83,255,1,1,1,11,14420,0,20,0,16
2.85906,1.69556,3.00057,196,0,255,34,123,1,0,0,11,14421,0,21,0,16
1.07227,1.46335,5.48587,342,0,35,255,125,1,1,1,11,14422,0,22,0,16
1.07227,1.46335,5.48587,342,0,35,255,125,1,2,2,11,14423,0,23,0,16
1.07227,1.46335,5.48587,342,1,35,255,125,1,2.23607,2.23607,11,14424,0,24,0,16
1.07227,1.46335,5.48587,342,1,35,255,125,1,2.82843,1.41421,11,14425,0,25,0,16
1.07227,1.46335,5.48587,342,0,35,255,125,1,2.82843,1,11,14426,0,26,0,16
4.97548,2.68395,1.24729,404,0,255,222,185,1,3.16228,1,11,14427,0,27,0,16
4.97548,2.68395,1.24729,404,1,255,222,185,1,3.31662,1.41421,11,14428,0,28,0,16
4.97548,2.68395,1.24729,404,1,255,222,185,1,3.74166,2.23607,11,14429,0,29,0,16
0.461223,1.68578,2.72781,290,1,255,218,162,1,2.23607,2,11,14430,0,0,1,16
0.461223,1.68578,2.72781,290,0,255,218,162,1,2.23607,2,11,14431,0,1,1,16
0.461223,1.68578,2.72781,290,0,255,218,162,1,2,1,11,14432,0,2,1,16
0.461223,1.68578,2.72781,290,0,255,218,162,1,2,0,11,14433,0,3,1,16
2.5901,0.716951,2.49879,234,0,140,120,255,1,2,0,11,14434,0,4,1,16
2.5901,0.716951,2.49879,234,1,140,120,255,1,1.41421,1,11,14435,0,5,1,16
2.5901,0.716951,2.49879,234,0,140,120,255,1,1.41421,1,11,14436,0,6,1,16
0.427487,1.89443,3.8511,310,0,103,205,255,1,1,0,11,14437,0,7,1,16
0.427487,1.89443,3.8511,310,1,103,205,255,1,1.41421,1,11,14438,0,8,1,16
0.427487,1.89443,3.8511,310,1,103,205,255,1,2.23607,1.41421,11,14439,0,9,1,16
0.427487,1.89443,3.8511,310,1,103,205,255,1,2.44949,2,11,14440,0,10,1,16
0.427487,1.89443,3.8511,310,0,103,205,255,1,2.23607,1,11,14441,0,11,1,16
0.0406987,2.83058,2.18147,254,0,255,88,165,1,2.23607,0,11,14442,0,12,1,16
0.0406987,2.83058,2.18147,254,0,255,88,165,1,3.16228,1,11,14443,0,13,1,16
0.0406987,2.83058,2.18147,254,1,255,88,165,1,2.82843,2,11,14444,0,14,1,16
0.0406987,2.83058,2.18147,254,1,255,88,165,1,2.23607,2,11,14445,0,15,1,16
0.0406987,2.83058,2.18147,254,0,255,88,165,1,1.41421,1,11,14446,0,16,1,16
6.253,0.631375,5.42241,230,0,181,83,255,1,1,0,11,14447,0,17,1,16
6.253,0.631375,5.42241,230,0,181,83,255,1,1.41421,1,11,14448,0,18,1,16
6.253,0.631375,5.42241,230,0,181,83,255,1,1.41421,1,11,14449,0,19,1,16
6.253,0.631375,5.42241,230,0,181,83,255,1,1,0,11,14450,0,20,1,16
3.4225,2.56053,5.79416,102,0,218,198,255,1,0,0,11,14451,0,21,1,16
1.07227,1.46335,5.48587,342,0,35,255,125,1,1,0,11,14452,0,22,1,16
1.07227,1.46335,5.48587,342,0,35,255,125,1,1,1,11,14453,0,23,1,16
1.07227,1.46335,5.48587,342,1,35,255,125,1,1.41421,1.41421,11,14454,0,24,1,16
1.07227,1.46335,5.48587,342,1,35,255,125,1,2.23607,1.41421,11,14455,0,25,1,16
1.07227,1.46335,5.48587,342,0,35,255,125,1,2.23607,1,11,14456,0,26,1,16
4.97548,2.68395,1.24729,404,0,255,222,185,1,2.23607,1,11,14457,0,27,1,16
4.97548,2.68395,1.24729,404,1,255,222,185,1,2.44949,1.41421,11,14458,0,28,1,16
4.97548,2.68395,1.24729,404,1,255,222,185,1,3,2.23607,11,14459,0,29,1,16
0.461223,1.68578,2.72781,290,1,255,218,162,1,2,2,11,14460,0,0,2,16
0.461223,1.68578,2.72781,290,1,255,218,162,1,1.41421,2,11,14461,0,1,2,16
0.461223,1.68578,2.72781,290,0,255,218,162,1,1,1,11,14462,0,2,2,16
0.461223,1.68578,2.72781,290,0,255,218,162,1,1,0,11,14463,0,3,2,16
2.5901,0.716951,2.49879,234,0,140,120,255,1,1.41421,0,11,14464,0,4,2,16
2.5901,0.716951,2.49879,234,1,140,120,255,1,3,1,11,14465,0,5,2,16
2.5901,0.716951,2.49879,234,1,140,120,255,1,1.73205,1,11,14466,0,6,2,16
2.5901,0.716951,2.49879,234,0,140,120,255,1,1.41421,0,11,14467,0,7,2,16
0.427487,1.89443,3.8511,310,0,103,205,255,1,2,0,11,14468,0,8,2,16
0.427487,1.89443,3.8511,310,1,103,205,255,1,3,1,11,14469,0,9,2,16
0.427487,1.89443,3.8511,310,1,103,205,255,1,2.23607,2,11,14470,0,10,2,16
